"YEAR","SEMESTER","COURSECODE","COURSENAME","SECTION","ROWSEQ","TEACHTYPE","DAY1","DAY2","DAY3","DAY4","DAY5","DAY6","DAY7","STARTTIME","ENDTIME","BUILDING","ROOM","STUDYPROGRAMSYSTEM","GENEDSTATUS","GENERALSUBJECT","LECTURECREDIT","NONLECTURECREDIT","TOTALCREDIT","REALREG","TOTALREG","REMARK1","REMARK2","REMARK3","FACCODE"
"2022","2","2102436","CONT INSTRU LAB","2","2","LAB","TH","","","","","","","1400","1700","EE   ","404  ","S","N","    ",".000","1.000","1.000","26","30","","","","21"
"2022","2","2102446","FUND POWER ETRONIC","1","1","LECT","MO","WE","","","","","","1100","1230","ENG3 ","324  ","S","N","    ","3.000",".000","3.000","6","40","APPROVED 4EE","","","21"
"2022","2","2102456","ELEC SYS DES","1","1","LECT","MO","WE","","","","","","0930","1100","HV   ","203  ","S","N","    ","3.000",".000","3.000","9","70"," "," "," ","21"
"2022","2","2102461","ELEC POWER SYS II","1","1","LECT","TU","TH","","","","","","1100","1230","ENG1 ","302  ","S","N","    ","3.000",".000","3.000","54","120","","","","21"
"2022","2","2102464","FUND ELEC MOT DRIV","1","1","LECT","TU","TH","","","","","","0930","1100","EN100","201B ","S","N","    ","3.000",".000","3.000","50","80","","","","21"
"2022","2","2102472","FUND DIG COMM","1","1","LECT","MO","","","","","","","1300","1600","ENG4 ","1306 ","S","N","    ","3.000",".000","3.000","11","40","","","","21"
"2022","2","2102490","ELEC ENG PRE-PROJ","1","1","LAB","FR","","","","","","","1200","1400","EE   ","AR   ","S","N","    ",".000","1.000","1.000","2","10","FOLLOW-UP COURSE","4EE","","21"
"2022","2","2102499","ELEC PROJECT","1","2","LAB","IA","","","","","","","IA  ","IA  ","EE   ","AR   ","S","N","    ",".000","3.000","3.000","121","130","","","","21"
"2022","2","2102526","MOBILE COMM NETWK","1","1","LECT","TU","","","","","","","0930","1230","ENG4 ","1306 ","S","N","    ","3.000",".000","3.000","18","40","","","","21"
"2022","2","2102536","NONLIN CONT SYS I","1","1","LECT","AR","","","","","","","AR  ","AR  ","EE   ","404  ","S","N","    ","3.000",".000","3.000","0","20","","","","21"
"2022","2","2102543","ADV ELEC MOT DRI","1","1","LECT","AR","","","","","","","AR  ","AR  ","GEW  ","201  ","S","N","    ","3.000",".000","3.000","7","40","","","","21"
"2018","2","2110363","HW SYN LAB I","1","2","LAB","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ",".000","1.000","1.000","54","54"," "," "," ","21"
"2018","2","2110363","HW SYN LAB I","2","4","LAB","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ",".000","1.000","1.000","53","54"," "," "," ","21"
"2018","2","2110423","SOFTWARE ENG","2","2","LECT","TU","TH","","","","","","0800","0930","ENG3 ","205  ","S","N","    ","3.000",".000","3.000","27","27","3CP","","","21"
"2018","2","2110423","SOFTWARE ENG","33","4","LECT","TU","TH","","","","","","0800","0930","ENG3 ","306  ","S","N","    ","3.000",".000","3.000","25","27","3CP, ENGLISH","","","21"
"2018","2","2110593","ADV TOP COMP III","1","1","LECT","FR","","","","","","","0900","1200","ENG3 ","317  ","S","N","    ","3.000",".000","3.000","0","20","GRAD CP (WEB)","","","21"
"2019","1","2108592","SEM GEOINFO TECH","1","2","SMNA","FR","","","","","","","1000","1100","SVBLD","301  ","S","N","    ","3.000",".000","3.000","0","20","","","","21"
"2019","1","2108627","GEOIM PROC","1","1","LECT","TU","","","","","","","0900","1100","SVBLD","401  ","S","N","    ","2.000","1.000","3.000","9","20","","","","21"
"2019","1","2108790","SEM GEOM ENG I","1","1","TUT","IA","","","","","","","IA  ","IA  ","SVBLD","204  ","S","N","    ",".000","3.000","3.000","0","20"," "," "," ","21"
"2019","1","2108792","SEM GEOM ENG III","1","1","TUT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","3.000","3.000","0","20","","","","21"
"2019","1","2108828","DISSERTATION","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","48.000","48.000","7","40"," "," "," ","21"
"2019","1","2108897","QUALIFYING EXAM","1","1","LECT","IA","","","","","","","IA  ","IA  ","SVBLD","AR   ","S","N","    ",".000",".000",".000","0","10","","","","21"
"2019","1","2109101","ENG MATERIALS","2","2","LECT","MO","WE","","","","","","0930","1100","ENG3 ","315  ","S","N","    ","3.000",".000","3.000","132","140","YEAR1 GROUP2","STUDENT NO.581-725","","21"
"2019","1","2109210","THERMO MAT","1","1","LECT","TU","TH","","","","","","0800","0930","ENG3 ","204  ","S","N","    ","3.000",".000","3.000","38","45","2MT","","","21"
"2019","1","2109276","ENG MAT LAB","1","1","LAB","MO","","","","","","","1300","1600","ENG4 ","41627","S","N","    ",".000","1.000","1.000","18","25","2MT"," "," ","21"
"2019","1","2109310","CHEM ENG MAT","1","1","LECT","MO","WE","","","","","","0800","0930","ENG4 ","41601","S","N","    ","3.000",".000","3.000","26","45","3MT"," "," ","21"
"2019","1","2109333","MET MAT","1","1","LECT","TU","","","","","","","0930","1230","ENG4 ","41501","S","N","    ","3.000",".000","3.000","25","45","3MT"," "," ","21"
"2019","1","2109377","MICROSTRUC LAB","2","2","LAB","TH","","","","","","","1300","1600","ENG4 ","41627","S","N","    ",".000","1.000","1.000","15","16","3MT","","","21"
"2019","1","2109411","MECH BEHAV MAT","1","1","LECT","MO","WE","","","","","","0930","1100","ENG4 ","41501","S","N","    ","3.000",".000","3.000","13","45","4MT","","","21"
"2019","1","2109425","MAT JOIN","1","1","LECT","MO","","","","","","","1300","1600","ENG4 ","41601","S","N","    ","3.000",".000","3.000","16","40"," "," "," ","21"
"2019","1","2109428","MAT PROC","1","1","LECT","MO","WE","","","","","","1100","1230","ENG4 ","41501","S","N","    ","3.000",".000","3.000","20","50"," "," "," ","21"
"2019","1","2109434","TECH DEV ADV MAT","1","1","LECT","WE","","","","","","","1300","1600","ENG4 ","41636","S","N","    ","3.000",".000","3.000","10","10"," "," "," ","21"
"2019","1","2109478","MECH TEST  LAB","1","1","LAB","TU","","","","","","","1300","1600","ENG4 ","AR   ","S","N","    ",".000","1.000","1.000","22","50","4MT","","","21"
"2019","1","2109496","SPEC PROB MET MAT","1","1","LECT","TH","","","","","","","1300","1600","ENG4 ","41632","S","N","    ","3.000",".000","3.000","0","20"," "," "," ","21"
"2019","1","2109516","ADV TOPIC PHY MET","1","1","LECT","TU","","","","","","","1300","1600","ENG4 ","41501","S","N","    ","3.000",".000","3.000","5","15"," "," "," ","21"
"2019","1","2109519","SOLID OF CASTING","1","1","LECT","MO","","","","","","","1300","1600","ENG4 ","41601","S","N","    ","3.000",".000","3.000","0","20"," "," "," ","21"
"2019","1","2109530","PHY MET STEELS","1","1","LECT","MO","WE","","","","","","0930","1100","ENG4 ","41636","S","N","    ","3.000",".000","3.000","2","20"," "," "," ","21"
"2019","1","2109537","TRIBO MAT","1","1","LECT","FR","","","","","","","0900","1200","ENG4 ","41601","S","N","    ","3.000",".000","3.000","6","50"," "," "," ","21"
"2019","1","2109602","TRANS PHEN SOLIDS","1","1","LECT","MO","WE","","","","","","1100","1230","ENG4 ","41601","S","N","    ","3.000",".000","3.000","0","20","","","","21"
"2021","2","2148628","HYDRA PNEUMATICS","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","7","10","","","","21"
"2021","2","2148634","MAT CHARACTE","1","1","LECT","FR","","","","","","","0900","1200","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","10","","","","21"
"2021","2","2148642","INDUS INTER","1","1","FWK","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ",".000","4.000","4.000","0","5","","","","21"
"2021","2","2148656","PRO STAT DEC ENG","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","5","","","","21"
"2021","2","2148658","FIN ELE METH ENG","1","1","LECT","MO","","","","","","","1300","1600","ENG1 ","AR   ","S","N","    ","3.000",".000","3.000","0","1","","","","21"
"2021","2","2163601","FUN INT EN BUS MGT","1","1","LECT","SA","","","","","","","0900","1500","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","4","50","MODULE","","","21"
"2021","2","2163621","SUP CHAIN MGT","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","0","50","MODULE","","","21"
"2021","2","2163633","OP STG IND","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","2","50","MODULE","","","21"
"2021","2","2163636","INNO STRAT","1","1","LECT","AR","","","","","","","AR  ","AR  ","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","0","50","","","","21"
"2021","2","2163691","ADV TOP ENG MGT I","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","0","50","MODULE","","","21"
"2021","2","2163696","ADV TOP ENG MGT VI","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","0","50","","","","21"
"2021","2","2183231","DYNAMICS","1","1","LECT","TH","","","","","","","1300","1600","ENG2 ","303/1","S","N","    ","3.000",".000","3.000","0","2","","","","21"
"2021","2","2186568","BSC DRILL ENG","1","1","LECT","WE","","","","","","","1800","2100","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","4","10","","","","21"
"2021","2","2186623","PROC SEP RES REC","1","1","LECT","WE","","","","","","","1700","2000","ENG4 ","401  ","S","N","    ","3.000",".000","3.000","2","10","","","","21"
"2021","2","2186651","ADV RES ENG","1","1","LECT","TU","","","","","","","1800","2100","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","5","10","","","","21"
"2021","2","2186678","PET FIELD DEVELOP","1","1","LECT","TH","","","","","","","1800","2100","ENG4 ","41505","S","N","    ","3.000",".000","3.000","4","10","","","","21"
"2021","2","2186811","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","ENG4 ","IA   ","S","N","    ",".000","12.000","12.000","11","25"," "," "," ","21"
"2021","2","2186894","DOC DISSERT SEM","1","1","SMNA","IA","","","","","","","IA  ","IA  ","ENG4 ","41501","S","N","    ",".000",".000",".000","3","10","","","","21"
"2021","2","2111897","QUALIFYING EXAM","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000",".000",".000","1","20","","","","21"
"2021","2","2112342","PRIN HYDROLOGY","1","1","LECT","TU","TH","","","","","","0800","0930","EN100","501  ","S","N","    ","3.000",".000","3.000","45","40","3ENV","","","21"
"2021","2","2112344","HYDRAULIC LAB I","1","1","LAB","WE","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","12","10","3ENV"," "," ","21"
"2021","2","2112344","HYDRAULIC LAB I","3","3","LAB","WE","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","10","10","3ENV"," "," ","21"
"2021","2","2112346","HYDRAULICS I","1","1","LECT","MO","WE","","","","","","0930","1100","ENG3 ","415  ","S","N","    ","3.000",".000","3.000","40","40","2CE, 2ENV","","","21"
"2021","2","2112346","HYDRAULICS I","3","3","LECT","MO","WE","","","","","","0930","1100","ENG3 ","308  ","S","N","    ","3.000",".000","3.000","28","40","2CE, 2ENV","","","21"
"2021","2","2112440","HYDRAULIC ENG","1","1","LECT","MO","WE","","","","","","1100","1230","ENG3 ","204  ","S","N","    ","3.000",".000","3.000","36","40","3CE","","","21"
"2021","2","2112440","HYDRAULIC ENG","3","3","LECT","MO","WE","","","","","","1100","1230","ENG3 ","308  ","S","N","    ","3.000",".000","3.000","45","40","3CE","","","21"
"2021","2","2112541","INTR GW CONT","1","1","LECT","TH","","","","","","","1300","1600","ENG1 ","305/2","S","N","    ","3.000",".000","3.000","2","40","","","","21"
"2022","2","2104811","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","ENG2 ","IA   ","S","N","    ",".000","12.000","12.000","36","100"," "," "," ","21"
"2021","2","2148633","RAILWAY ELEC","1","1","LECT","WE","","","","","","","1300","1600","ENG1 ","AR   ","S","N","    ","3.000",".000","3.000","1","1","","","","21"
"2021","2","2148635","INFRAS PLAN MANAG","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","5","","","","21"
"2021","2","2148644","DYNA VIBRA","1","1","LECT","WE","","","","","","","0900","1200","ENG1 ","AR   ","S","N","    ","3.000",".000","3.000","0","1","","","","21"
"2021","2","2148657","COM PROG/TOOL RESE","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","5","","","","21"
"2021","2","2148659","STRU TEST EVALUA","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","5","","","","21"
"2021","2","2163620","LOGISTICS OPER MGT","1","1","LECT","AR","","","","","","","AR  ","AR  ","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","1","50","","","","21"
"2021","2","2163631","PROJ PLAN MGT CONT","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","4","50","","","","21"
"2021","2","2163634","STRAT MKT","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","0","50","MODULE","","","21"
"2021","2","2163637","FIN ANAL CONT SYS","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","1","50","","","","21"
"2021","2","2163692","ADV TOP ENG MGT II","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","0","50","","","","21"
"2021","2","2163813","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","18.000","18.000","19","50","","","","21"
"2021","2","2186533","MINE PLAN DSGN","1","1","LECT","MO","","","","","","","1700","2000","ENG4 ","403  ","S","N","    ","3.000",".000","3.000","0","10","","","","21"
"2021","2","2186569","BSC PROD ENG","1","1","LECT","MO","","","","","","","1800","2100","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","3","10","","","","21"
"2021","2","2186642","RES ECON","1","1","LECT","MO","","","","","","","1800","2100","ENG4 ","401  ","S","N","    ","3.000",".000","3.000","3","10","","","","21"
"2021","2","2186671","ADV NAT GAS ENG","1","1","LECT","TH","","","","","","","1800","2100","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","3","10","","","","21"
"2021","2","2186756","RES SEM","1","1","SMNA","FR","","","","","","","1800","1900","ENG4 ","AR   ","S","N","    ","1.000",".000","1.000","9","10","","","","21"
"2021","2","2186828","DISSERTATION","1","1","IDPS","IA","","","","","","","IA  ","IA  ","ENG4 ","401  ","S","N","    ",".000","48.000","48.000","3","10","","","","21"
"2021","2","2186897","QUALIFYING EXAM","1","1","SMNA","IA","","","","","","","IA  ","IA  ","ENG4 ","41505","S","N","    ",".000",".000",".000","0","10","","","","21"
"2021","2","2111894","DOC DISSERT SEM","1","1","SMNA","IA","","","","","","","IA  ","IA  ","NT   ","302  ","S","N","    ",".000",".000",".000","10","20","","","","21"
"2021","2","2112210","WATER/SOC","1","1","LECT","FR","","","","","","","1300","1600","EN100","201A ","S","Y","3   ","3.000",".000","3.000","95","100","GENED-SC","","","21"
"2021","2","2112343","HYDRO SURVEY ENG","1","1","LECT","MO","WE","","","","","","1100","1230","ENG3 ","319  ","S","N","    ","3.000",".000","3.000","33","40","2SV","","","21"
"2024","3","2100301","ENG PRACTICE","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","5","10","","","","21"
"2024","3","2100301","ENG PRACTICE","3","3","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","10","","","","21"
"2024","3","2100301","ENG PRACTICE","5","5","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","10","","","","21"
"2024","3","2100301","ENG PRACTICE","7","7","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","1","10","","","","21"
"2024","3","2100301","ENG PRACTICE","9","9","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","10","","","","21"
"2024","3","2101897","QUALIFYING EXAM","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000",".000",".000","0","100"," "," "," ","21"
"2024","3","2102816","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","36.000","36.000","0","10"," "," "," ","21"
"2024","3","2104811","THESIS","9","2","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","12.000","12.000","0","100"," "," "," ","21"
"2024","3","2105828","DISSERTATION","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","48.000","48.000","0","60"," "," "," ","21"
"2024","2","2101829","DISSERTATION","3","3","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","5","5","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","8","8","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","10","10","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","12","12","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","14","14","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","19","19","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","22","22","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","25","25","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","2","5","","","","21"
"2024","2","2101829","DISSERTATION","27","27","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
"2024","2","2101829","DISSERTATION","33","32","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ",".000","60.000","60.000","0","5","","","","21"
