"STUDENTCODE","COURSECODENO","FACCODE","FACULTYGROUP","DEPCODE","MAJORCODE","PROGRAM","STUDYPROGRAMSYSTEM","PROJECT","STARTACADYEAR","STARTSEMESTER","MAXPERIOD","MINPERIOD","CREDITTOT","FACNAME","DEPNAME","MAJORNAME","FACNAMEENG","DEPNAMEENG","MAJORNAMEENG","UPDATEDATE"
"6872052421","4240","21","1","2110","21102","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมซอฟต์แวร์","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Software Engineering","04/12/2025 05:38:31"
"6872055321","4947","21","1","2105","21050","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมเคมี","วิศวกรรมเคมี                                                          ","FACULTY OF ENGINEERING","DEPARTMENT OF CHEMICAL ENGINEERING","Chemical Engineering                                                  ","10/02/2026 15:06:56"
"6872057621","4020","21","1","2104","21040","5"," ","212","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการ                                                     ","FACULTY OF ENGINEERING","DEPARTMENT OF INDUSTRIAL ENGINEERING","Industrial Engineering                                                ","04/12/2025 05:38:31"
"6872059921","4947","21","1","2105","21050","5"," ","212","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมเคมี","วิศวกรรมเคมี                                                          ","FACULTY OF ENGINEERING","DEPARTMENT OF CHEMICAL ENGINEERING","Chemical Engineering                                                  ","10/02/2026 15:06:56"
"6872062721","4249","21","1","2101","21010","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมโยธา","วิศวกรรมโยธา                                                          ","FACULTY OF ENGINEERING","DEPARTMENT OF CIVIL ENGINEERING","Civil Engineering                                                     ","04/12/2025 05:38:32"
"6872064021","4244","21","1","2102","21020","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมไฟฟ้า","วิศวกรรมไฟฟ้า                                                         ","FACULTY OF ENGINEERING","DEPARTMENT OF ELECTRICAL ENGINEERING","Electrical Engineering                                                ","04/12/2025 05:38:32"
"6872066221","4020","21","1","2104","21040","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการ                                                     ","FACULTY OF ENGINEERING","DEPARTMENT OF INDUSTRIAL ENGINEERING","Industrial Engineering                                                ","04/12/2025 05:38:32"
"6872070721","4244","21","1","2102","21020","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมไฟฟ้า","วิศวกรรมไฟฟ้า                                                         ","FACULTY OF ENGINEERING","DEPARTMENT OF ELECTRICAL ENGINEERING","Electrical Engineering                                                ","04/12/2025 05:38:33"
"6872072021","4244","21","1","2102","21020","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมไฟฟ้า","วิศวกรรมไฟฟ้า                                                         ","FACULTY OF ENGINEERING","DEPARTMENT OF ELECTRICAL ENGINEERING","Electrical Engineering                                                ","04/12/2025 05:38:33"
"6872074221","4254","21","1","2100","21008","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","","วิศวกรรมและเทคโนโลยีการป้องกันประเทศ","FACULTY OF ENGINEERING","","Defense Engineering and Technology","04/12/2025 05:38:33"
"6872076521","4249","21","1","2101","21010","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมโยธา","วิศวกรรมโยธา                                                          ","FACULTY OF ENGINEERING","DEPARTMENT OF CIVIL ENGINEERING","Civil Engineering                                                     ","04/12/2025 05:38:33"
"6872078821","4222","21","1","2108","21080","5"," ","201","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมสำรวจ","วิศวกรรมสำรวจ                                                         ","FACULTY OF ENGINEERING","DEPARTMENT OF SURVEY ENGINEERING","Survey Engineering                                                    ","04/12/2025 05:38:33"
"6872133621","4234","21","1","2110","21100","5"," ","080","2025","2","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","19/12/2025 04:38:26"
"6802033021","1152","21","1","2100","21000","0","I","210","2025","2","1","1","0","คณะวิศวกรรมศาสตร์","","","FACULTY OF ENGINEERING","","","25/02/2026 09:38:44"
"6802035321","1152","21","1","2100","21000","0","I","210","2025","2","1","1","0","คณะวิศวกรรมศาสตร์","","","FACULTY OF ENGINEERING","","","25/02/2026 09:38:45"
"6802036021","1152","21","1","2100","21000","0","I","210","2025","2","1","1","0","คณะวิศวกรรมศาสตร์","","","FACULTY OF ENGINEERING","","","19/01/2026 10:44:08"
"6873035021","4274","21","1","2104","21040","7"," ","080","2025","2","12","2","48","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการ                                                     ","FACULTY OF ENGINEERING","DEPARTMENT OF INDUSTRIAL ENGINEERING","Industrial Engineering                                                ","19/02/2026 00:54:34"
"6873037221","4274","21","1","2104","21040","7"," ","080","2025","2","12","2","48","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการ                                                     ","FACULTY OF ENGINEERING","DEPARTMENT OF INDUSTRIAL ENGINEERING","Industrial Engineering                                                ","19/02/2026 00:54:34"
"6873001621","4238","21","1","2110","21100","7"," ","201","2025","2","12","2","60","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","04/12/2025 05:38:48"
