"PERSONNEL_ID","BEGIN_DATE","END_DATE","EDUCATION_LEVEL_ID","EDUCATION_LEVEL_NAME","INSTITUTION_ID","INSTITUTION_NAME","MAJOR_ID","MAJOR_NAME","DEGREE_ID","DEGREE_NAME","NATION_ID","NATION_NAME_TH","DISTINCTION_ID","DISTINCTION_NAME","HIGHEST_EDUCATION","HIGHEST_EDUCATION_TH","EMPLOY_EDUCATION_ID","EMPLOY_EDUCATION_NAME","GRADUATE_DATE"
"10019267","20070528","99991231","F1","ปริญญาโท/เทียบเท่า","2200000021","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","20000451","เทคโนโลยีสารสนเทศ","20258","วิทยาศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20090320"
"10019267","20050601","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000442","มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา","00000000","--ไม่สามารถระบุได้--","20043","บริหารธุรกิจบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20070225"
"10019285","19900528","99991231","C3","ปวส.หรือเทียบเท่า","2200000391","สถาบันเทคโนโลยีราชมงคล วิทยาเขตพายัพ","20000724","โยธา","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19920513"
"10019319","","99991231","D1","ปริญญาตรี/เทียบเท่า","1200000865","University of Virginia","10000213","Computer Science","10052","Bachelor of Science","US","USA"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20070520"
"10019319","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000865","University of Virginia","10000213","Computer Science","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20110522"
"10019366","20080608","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000056","มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา","20000254","เคมี","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20131212"
"10022656","20100614","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000771","วรรณคดี","20312","ศิลปศาสตรบัณฑิต","TH","ไทย","01","เกียรตินิยมอันดับ 2"," ","ไม่","99999","วุฒิเริ่มบรรจุ","20140324"
"10022656","20170819","99991231","F1","ปริญญาโท/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000677","ภาษาศาสตร์ประยุกต์","20313","ศิลปศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20220117"
"10022656","20170819","99991231","F1","ปริญญาโท/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000677","ภาษาศาสตร์ประยุกต์","20313","ศิลปศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20220117"
"10023893","20161214","99991231","H1","ปริญญาเอก/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000891","วิศวกรรมสำรวจ","20259","วิศวกรรมศาสตรดุษฎีบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20210705"
"10017745","19950101","99991231","C1","ปวช.หรือเทียบเท่า","2100000001","กรุงเทพการบัญชีวิทยาลัย","20000528","บัญชี","20170","ประกาศนียบัตรวิชาชีพ","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","19970325"
"10017745","20140608","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000297","วิทยาลัยนอร์ทกรุงเทพ","20000047","การจัดการ","20043","บริหารธุรกิจบัณฑิต","TH","ไทย"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20161022"
"10017745","19950516","99991231","C3","ปวส.หรือเทียบเท่า","2100000752","โรงเรียนพณิชยการรัตนโกสินทร์","20000073","การตลาด","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","20000325"
"10019413","20050306","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000062","มหาวิทยาลัยราชภัฏสวนสุนันทา","20001133","อุตสาหกรรมท่องเที่ยว","20312","ศิลปศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20121209"
"10023992","","99991231","B2","มัธยมศึกษาตอนปลาย","0000000000","--ไม่สามารถระบุได้--","20000716","มัธยมศึกษา","20243","มัธยมศึกษาตอนปลาย","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20030325"
"10026147","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000739","University of Georgia","10000813","Physics","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20210809"
"80004754","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000689","University of Amsterdam","00000000","--ไม่สามารถระบุได้--","00001","--ไม่สามารถระบุได้--","NL","Netherlands"," "," "," ","ไม่","00001","--ไม่สามารถระบุได้--","20190401"
"00041031","","99991231","B1","มัธยมศึกษาตอนต้น","2100001319","โรงเรียนศรีเมืองวิทยาคาร","20000343","ช่างอุตสาหกรรม","20242","มัธยมศึกษาตอนต้น","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19990902"
"10019649","20100520","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000077","มหาวิทยาลัยศิลปากร","20000860","วิทยาศาสตร์สิ่งแวดล้อม","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20140302"
"00041053","20030108","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000574","Texas Tech University","20000899","วิศวกรรมอุตสาหการ","10317","Doctor of Physiology","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","20081213"
"00041053","19930101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000899","วิศวกรรมอุตสาหการ","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19970101"
"00041055","19930101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19970101"
"10019653","20080401","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000051","มหาวิทยาลัยรังสิต","00000000","--ไม่สามารถระบุได้--","20043","บริหารธุรกิจบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20120408"
"10017230","19900601","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000891","วิศวกรรมสำรวจ","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19940301"
"10017230","19980220","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000794","University of New South Wales","10000433","Geomatics","10314","Doctor of Philosophy","AU","Australia"," "," ","X","ใช่","99998","ปรับวุฒิ","20020111"
"10019765","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000049","มหาวิทยาลัยมหิดล","00000000","--ไม่สามารถระบุได้--","20031","เทคโนโลยีบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20140318"
"10019768","20090601","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000375","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","20000628","พืชสวน","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20130329"
"00041233","19910101","99991231","D1","ปริญญาตรี/เทียบเท่า","1200000099","Colorado School of Mines","10000663","Metallurgical and Materials Engineering","10052","Bachelor of Science","US","USA"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19950101"
"00041233","20000401","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000852","University of Tokyo","10000665","Metallurgy","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99998","ปรับวุฒิ","20030328"
"00041233","19960101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000550","Stevens Institute of Technology","10000632","Material","10503","Master of Science","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19980101"
"00041234","19900101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000195","Harvard University","00000000","--ไม่สามารถระบุได้--","10210","Diploma in Engineering","DE","Germany"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","19940101"
"00041234","19840101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000891","วิศวกรรมสำรวจ","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19880101"
"00041234","19940101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000625","Universitat Hannover","10000967","Survey Engineering","10349","Doktor Ingenieur","DE","Germany"," "," ","X","ใช่","99998","ปรับวุฒิ","19980101"
"00041286","19940101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19970101"
"00041286","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000852","University of Tokyo","00000000","--ไม่สามารถระบุได้--","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20050901"
"00041287","19940101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000886","วิศวกรรมโลหการ","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19980101"
"00041287","20030930","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000852","University of Tokyo","10000665","Metallurgy","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20100601"
"00041288","19910101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19940101"
"00041288","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000852","University of Tokyo","10000650","Mechanical Engineering","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20040325"
"00041288","19950101","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19970101"
"00041289","19930101","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","19960101"
"00041289","19850101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19880101"
"00041289","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000851","University of Tokoyo","10000650","Mechanical Engineering","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20041001"
"10011221","19920601","99991231","C3","ปวส.หรือเทียบเท่า","2100000250","โรงเรียนตั้งตรงจิตรพณิชยการ","00000000","--ไม่สามารถระบุได้--","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19940517"
"10018042","","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000870","วิศวกรรมคอมพิวเตอร์","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20020309"
"10018042","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000780","University of Miami","10001075","Electrical and Computer Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20120511"
"10018042","","99991231","F1","ปริญญาโท/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000870","วิศวกรรมคอมพิวเตอร์","20261","วิศวกรรมศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20041126"
"10019301","20011212","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000871","University of Washington","10000650","Mechanical Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","20021212"
"10019301","19890101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000273","เครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19930101"
"10019318","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000752","University of Illinois at Urbana-Champaign","10000213","Computer Science","10503","Master of Science","US","USA"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20130923"
"10019318","19900601","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000870","วิศวกรรมคอมพิวเตอร์","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย","01","เกียรตินิยมอันดับ 2"," ","ไม่","99997","วุฒิเพิ่มเติม","19940401"
"10019318","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000752","University of Illinois at Urbana-Champaign","10000213","Computer Science","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20030518"
"10019393","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000179","Georgia Institute of Technology","10000499","Industrial Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20141213"
"10019395","20010530","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย","01","เกียรตินิยมอันดับ 2"," ","ไม่","99997","วุฒิเพิ่มเติม","20050503"
"10019395","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000424","Oregon State University","10000650","Mechanical Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20130322"
"10019395","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000424","Oregon State University","10000650","Mechanical Engineering","10503","Master of Science","US","USA"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20090904"
"10019414","19980522","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000873","วิศวกรรมเครื่องกล","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย","00","เกียรตินิยมอันดับ 1"," ","ไม่","99997","วุฒิเพิ่มเติม","20020522"
"10019414","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000782","University of Minnesota","00000000","--ไม่สามารถระบุได้--","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20110930"
"10019414","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000782","University of Minnesota","00000000","--ไม่สามารถระบุได้--","10503","Master of Science","US","USA"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20070831"
"00042152","19950101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000546","Stanford University","10000778","Petroleum Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19990912"
"00040767","19850101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19910101"
"00040767","19940101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000880","University of Wisconsin, Madison","10000717","Nuclear Engineering and Engineering Phys","10527","Philosophy Degree","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19970101"
"00040767","19910101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000880","University of Wisconsin, Madison","10000715","Nuclear","10503","Master of Science","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19930101"
"10020095","20090615","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000085","มหาวิทยาลัยหอการค้าไทย","20000111","การประชาสัมพันธ์","20037","นิเทศศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20130312"
"10019462","20050601","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000899","วิศวกรรมอุตสาหการ","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย","01","เกียรตินิยมอันดับ 2"," ","ไม่","99997","วุฒิเพิ่มเติม","20100602"
"10019462","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000595","Tokyo Institute of Technology","10000500","Industrial Engineering and Management","10297","Doctor of Engineering","JP","Japan"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20140326"
"10019462","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000595","Tokyo Institute of Technology","00000000","--ไม่สามารถระบุได้--","10461","Master of Engineering","JP","Japan"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20120326"
"10020022","20100607","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000011","มหาวิทยาลัยเกษตรศาสตร์","20000664","ภาษาเยอรมัน","20312","ศิลปศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20140324"
"00042118","19940101","99991231","C3","ปวส.หรือเทียบเท่า","0000000000","--ไม่สามารถระบุได้--","20000342","ช่างอิเล็กทรอนิกส์","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19960101"
"00042118","20000616","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000378","สถาบันเทคโนโลยีราชมงคล","20000867","วิศวกรรมการวัดคุม","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20031113"
"00040781","19970101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000752","University of Illinois at Urbana-Champaign","10000172","Civil Engineering","10527","Philosophy Degree","US","USA"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20040101"
"00040781","19920528","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000724","โยธา","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19960425"
"10024107","","99991231","F1","ปริญญาโท/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20313","ศิลปศาสตรมหาบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20140516"
"10024107","20070528","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000088","มหาวิทยาลัยอัสสัมชัญ","20000586","ฝรั่งเศสธุรกิจ","20312","ศิลปศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99997","วุฒิเพิ่มเติม","20150708"
"10024107","","99991231","F1","ปริญญาโท/เทียบเท่า","1200000939","Bournemouth University","10001074","Tourism Management","10503","Master of Science","GB","United Kingdom"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20170309"
"00089027","19880101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000190","วิทยาลัยครูพระนคร","20000490","นิเทศศาสตร์","20312","ศิลปศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19890101"
"00089027","20051119","99991231","F1","ปริญญาโท/เทียบเท่า","2200000065","มหาวิทยาลัยรามคำแหง","20000739","รัฐประศาสนศาสตร์","20313","ศิลปศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20071101"
"10019637","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000592","Tohoku University","00000000","--ไม่สามารถระบุได้--","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20060907"
"10019648","19990625","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000065","มหาวิทยาลัยรามคำแหง","20000637","ฟิสิกส์","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20031030"
"10019650","19970523","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000860","วิทยาศาสตร์สิ่งแวดล้อม","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20150408"
"00089102","19900101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000220","Imperial College University of London","20000871","วิศวกรรมเคมี","10527","Philosophy Degree","GB","United Kingdom"," "," ","X","ใช่","99998","ปรับวุฒิ","19940101"
"00089102","19820101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","00000000","--ไม่สามารถระบุได้--","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19860101"
"10026230","20190617","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000021","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","20000806","วิทยาการคอมพิวเตอร์","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20230428"
"00041190","19910101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000424","Oregon State University","10000172","Civil Engineering","10503","Master of Science","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19930101"
"00041190","19860101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000892","วิศวกรรมสิ่งแวดล้อม","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19900101"
"00041190","19930101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000424","Oregon State University","10000172","Civil Engineering","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19970101"
"00041191","19940101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000892","วิศวกรรมสิ่งแวดล้อม","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19980101"
"00041191","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000852","University of Tokyo","10000364","Environmental Engineering","10314","Doctor of Philosophy","JP","Japan"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20100601"
"00041195","","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000255","ITC","10000896","Remote Sensing, Photogeology","10314","Doctor of Philosophy","NL","Netherlands"," "," ","X","ใช่","99997","วุฒิเพิ่มเติม","20100601"
"00041195","19930101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000891","วิศวกรรมสำรวจ","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19970101"
"00041200","19860101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000245","คอมพิวเตอร์","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19900101"
"00041200","19940101","99991231","H1","ปริญญาเอก/เทียบเท่า","1200000338","Michigan State University","10000213","Computer Science","10314","Doctor of Philosophy","US","USA"," "," ","X","ใช่","99998","ปรับวุฒิ","19980101"
"00041200","19910101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000338","Michigan State University","10000213","Computer Science","10503","Master of Science","US","USA"," "," "," ","ไม่","99998","ปรับวุฒิ","19940101"
"10026231","20180625","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000024","มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","20000806","วิทยาการคอมพิวเตอร์","20256","วิทยาศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","20230612"
"10019810","19920610","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000062","มหาวิทยาลัยราชภัฏสวนสุนันทา","20000052","การจัดการทั่วไป","20312","ศิลปศาสตรบัณฑิต","TH","ไทย"," "," ","X","ใช่","99999","วุฒิเริ่มบรรจุ","19941026"
"00041281","19980504","99991231","C3","ปวส.หรือเทียบเท่า","2200000209","วิทยาลัยช่างกลปทุมวัน","20000403","เทคนิคการผลิต","20080","ประกาศนียบัตรครูเทคนิคชั้นสูง","TH","ไทย"," "," "," ","ไม่","99998","ปรับวุฒิ","20001030"
"00041281","19960101","99991231","C3","ปวส.หรือเทียบเท่า","2200000273","วิทยาลัยเทคนิคอ่างทอง","20000319","ช่างกลโรงงาน","20172","ประกาศนียบัตรวิชาชีพชั้นสูง","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19980101"
"00041281","20030101","99991231","F1","ปริญญาโท/เทียบเท่า","2200000416","สถาบันราชภัฎพระนคร","20000456","เทคโนโลยีอุตสาหกรรม","20015","ครุศาสตรมหาบัณฑิต","TH","ไทย"," "," ","X","ใช่","99998","ปรับวุฒิ","20051229"
"00041332","19940101","99991231","F1","ปริญญาโท/เทียบเท่า","1200000771","University of Manchester","10000323","Electrical Power Engineering","10503","Master of Science","GB","United Kingdom"," "," "," ","ไม่","99998","ปรับวุฒิ","19950101"
"00041332","19900101","99991231","D1","ปริญญาตรี/เทียบเท่า","2200000003","จุฬาลงกรณ์มหาวิทยาลัย","20000878","วิศวกรรมไฟฟ้า","20260","วิศวกรรมศาสตรบัณฑิต","TH","ไทย"," "," "," ","ไม่","99999","วุฒิเริ่มบรรจุ","19930101"
